germ_panzerjager_tiger;270000SL;95000;280.99268834578874;6430;2.1;1.9;5;17;germany;tank_destroyer;tank
germ_marder_df_105;370000SL;130000;310.86539903588647;5365;1.67;2.02;5;20;germany;tank;tank
germ_sk105_a2;590000SL;220000;452.1199069496947;5751;1.68;2.2;6;22;germany;tank;tank
germ_wiesel_1_tow;740000SL;270000;446.23990835242665;6605;2.1;2.26;6;26;germany;tank_destroyer;tank
germ_pzkpfw_38t_Aufklarungspanzer;400GL;4000;0.3;300;0.42;1.0;1;3;germany;tank;tank
germ_panzerjager_panther;180000SL;54000;140.7590124961902;4262;1.78;1.66;4;15;germany;tank_destroyer;tank
germ_panzerbefelhswagen_jagdpanther;6090GE;71000;94.77;2638;3.99;1.78;4;15;germany;tank_destroyer;tank
germ_flakpanzer_I_ausf_A;700SL;2900;0.46125;123;0.12;1.0;1;1;germany;SPAA;tank
germ_sdkfz_222;6300SL;5900;0.7114801444043322;379;0.27;1.06;1;3;germany;SPAA;wheeled_vehicle
germ_sdkfz_251_9;6300SL;5900;0.6802180685358257;397;0.36;1.06;1;1;germany;tank_destroyer;tank
germ_sdkfz_251_21;55000SL;14000;7.291963636363636;1061;0.74;1.3;2;7;germany;SPAA;tank
germ_sdkfz_6_2_flak36;38000SL;11000;3.9979142011834314;869;0.64;1.24;2;2;germany;SPAA;tank
germ_sdkfz_251_10;craft_2020_autumnLT;4000;0.3;140;0.52;1.0;1;0;germany;tank_destroyer;tank
germ_sdkfz_251_22;battlepass_season4LT;11000;2.34;537;1.59;1.24;2;6;germany;tank_destroyer;tank
germ_sdkfz_234_1;craft_2020_springLT;4000;0.3;300;0.42;1.0;1;3;germany;tank;wheeled_vehicle
germ_sdkfz_234_2_td;msi_notebookLT;7900;1.3056;544;0.33;1.12;2;7;germany;tank;wheeled_vehicle
germ_sdkfz_234_2;22000SL;9200;2.37897233201581;734;0.42;1.18;2;7;germany;tank;wheeled_vehicle
germ_sdkfz_9_flak37;77000SL;18000;12.357580778790389;1522;1.05;1.36;3;9;germany;tank_destroyer;tank
germ_pzkpfw_IV_ausf_J;55000SL;14000;8.40478905359179;1300;0.79;1.3;2;8;germany;tank;tank
germ_pzkpfw_38t_Marder_III;38000SL;11000;4.495823899371069;1033;0.8;1.24;2;4;germany;tank_destroyer;tank
germ_sdkfz_234_3;summer_2018_good_oldLT;4000;0.3;140;0.46;1.0;1;3;germany;tank_destroyer;wheeled_vehicle
germ_sdkfz_234_4;summer_2017LT;18000;6.8;818;2.11;1.36;3;11;germany;tank_destroyer;wheeled_vehicle
germ_sdkfz_221_s_pz_b_41;700SL;2900;0.46921348314606737;116;0.12;1.0;1;0;germany;tank;wheeled_vehicle
germ_panzerjager_1;2100SL;4000;0.48401785714285717;278;0.25;1.0;1;1;germany;tank_destroyer;tank
germ_flakpanzer_IV_Ostwind;150000SL;40000;50.054273237679354;2060;1.24;1.54;3;8;germany;SPAA;tank
germ_flakpanzer_IV_Ostwind_2;200000SL;63000;162.41854556612458;4189;1.65;1.72;4;12;germany;SPAA;tank
germ_flakpanzer_IV_Kugelblitz;310000SL;110000;278.0902988505747;5032;1.89;1.96;5;18;germany;SPAA;tank
germ_flakpanzer_IV_Wirbelwind;110000SL;26000;18.932924865831843;1437;1.0;1.42;3;8;germany;SPAA;tank
germ_flakpanzer_V_Coelian;240000SL;82000;219.44487326246937;4959;1.64;1.84;4;16;germany;SPAA;tank
germ_wiesel_1_mk20;370000SL;130000;324.88562300319495;5170;1.96;2.02;5;18;germany;SPAA;tank
germ_flakpz_1a2_Gepard;740000SL;270000;422.6326764144946;6510;1.94;2.26;6;26;germany;SPAA;tank
germ_flakpz_I_Gepard;500000SL;180000;365.39755503512885;5771;1.93;2.14;6;21;germany;SPAA;tank
germ_wiesel_2_adwc;590000SL;220000;447.72615762337347;6324;2.0;2.2;6;25;germany;SPAA;tank
germ_flarakpz_1;930000SL;340000;465.3860869565218;6666;1.93;2.32;7;28;germany;SPAA;tank
germ_flarakrad;1060000SL;390000;594.0033294797688;9506;2.1;2.38;7;32;germany;SPAA;wheeled_vehicle
ussr_pzkpfw_III_ausf_J_L42;700GE;7900;0.68;428;0.83;1.12;1;4;ussr;tank;tank
us_xm_975_roland;930000SL;340000;456.43435200000005;6666;1.93;2.32;7;28;usa;SPAA;tank
us_adats_bradley;1060000SL;390000;509.48775431861804;6978;1.47;2.38;7;32;usa;tank_destroyer;tank
ussr_9p149;740000SL;270000;433.10236601826125;6727;2.1;2.26;6;22;ussr;tank_destroyer;tank
ussr_9p157;930000SL;340000;493.3086834047765;7059;2.1;2.32;7;25;ussr;tank_destroyer;tank
uk_stormer_hvm;930000SL;340000;492.18842704302307;6666;1.93;2.32;7;28;britain;SPAA;tank
uk_adats_m113a3;1060000SL;390000;523.7642324515726;6978;1.47;2.38;7;32;britain;tank_destroyer;tank
fr_amx_30_roland;930000SL;340000;465.42073710073714;6424;1.91;2.32;7;27;france;SPAA;tank
fr_crotale_ng;1060000SL;390000;574.4470437566703;9506;2.1;2.38;7;32;france;SPAA;wheeled_vehicle
fr_leclerc_s1;930000SL;340000;482.64468360277135;6443;1.83;2.32;7;32;france;tank;tank
fr_leclerc_s2;1060000SL;390000;509.4578060413355;6552;1.87;2.38;7;32;france;tank;tank
fr_leclerc_sxxi;1080000SL;400000;536.290093457944;6688;1.92;2.44;7;32;france;tank;tank
fr_vab_santal;740000SL;270000;469.89245435143465;6468;2.06;2.26;6;25;france;SPAA;wheeled_vehicle
fr_vcac_mephisto;740000SL;270000;446.85023960679916;6727;2.1;2.26;6;22;france;tank_destroyer;wheeled_vehicle
fr_amx_10rc;500000SL;180000;426.9791206845677;5734;1.7;2.14;6;21;france;tank;wheeled_vehicle
it_as_42_metropolitana;2100SL;4000;0.507;247;0.19;1.0;1;1;italy;SPAA;wheeled_vehicle
it_fiat_cm52;10000SL;7900;1.1680851063829787;488;0.37;1.12;2;4;italy;SPAA;wheeled_vehicle
it_as_42_47;2100SL;4000;0.5049107142857143;290;0.23;1.0;1;3;italy;tank_destroyer;wheeled_vehicle
it_m15_42_contraereo;55000SL;14000;7.663528662420382;1061;0.74;1.3;2;7;italy;SPAA;tank
it_toldi_II_a;battlepass_season3LT;4000;0.29999999999999993;218;0.42;1.0;1;1;italy;tank;tank
it_sahariano;700GE;7900;0.66;296;0.77;1.12;2;5;italy;tank;tank
it_oto_r3_t20_fa;110000SL;26000;19.1039205955335;1568;1.04;1.42;3;14;italy;SPAA;wheeled_vehicle
it_m26a1_pershing;210000SL;71000;208.6929496402878;5360;1.83;1.78;4;16;italy;tank;tank
it_m60a1_ariete;7480GE;180000;189.26999999999998;3155;4.2;2.14;5;20;italy;tank;tank
it_c1_ariete_preserie;740000SL;270000;455.94729211087423;6282;1.9;2.26;6;27;italy;tank;tank
it_c1_ariete;1060000SL;390000;533.2555782474473;6559;1.86;2.38;7;31;italy;tank;tank
it_c1_ariete_pso;930000SL;340000;530.0356030534351;6422;1.81;2.32;7;31;italy;tank;tank
it_ariete_amv_pt1;1080000SL;400000;536.290093457944;6688;1.92;2.44;7;32;italy;tank;tank
it_m47_105;310000SL;110000;304.73919642857146;6310;2.02;1.96;5;19;italy;tank;tank
it_of_40_mk_1;420000SL;150000;375.59627633069084;6571;2.1;2.08;5;20;italy;tank;tank
it_of_40_mk_2a;500000SL;180000;402.29262364578426;6318;1.95;2.14;6;23;italy;tank;tank
it_of_40_mtca;8730GE;180000;189.27;3113;3.9;2.14;6;23;italy;tank;tank
it_otobreda_sidam_25;370000SL;130000;307.1004211047808;5290;1.8;2.02;5;22;italy;SPAA;tank
it_otobreda_sidam_25_mistral;930000SL;340000;448.758269079465;6664;2.0;2.32;7;26;italy;SPAA;tank
it_otomatic;1060000SL;390000;563.0317968342321;8555;2.1;2.38;7;31;italy;SPAA;tank
it_l6;0SL;null;null;null;0.1;1.0;1;0;italy;tank;tank
it_l6_leone;250GE;2900;0.27;172;0.3;0.75;1;0;italy;tank;tank
it_ab_41;0SL;null;null;null;0.1;1.0;1;0;italy;tank;wheeled_vehicle
it_ab_43;10000SL;7900;1.236604774535809;518;0.32;1.12;2;5;italy;tank;wheeled_vehicle
it_l3_cc;700SL;2900;0.4454237288135593;146;0.17;1.0;1;0;italy;tank_destroyer;tank
it_lancia3ro_100;6300SL;5900;0.687082066869301;411;0.34;1.06;1;2;italy;tank_destroyer;wheeled_vehicle
it_semovente_l40;2100SL;4000;0.48401785714285717;278;0.25;1.0;1;1;italy;tank_destroyer;tank
it_semovente_m41m_90;110000SL;26000;19.89010838150289;1713;1.19;1.42;3;8;italy;tank_destroyer;tank
it_stug_III_ausf_G;140000SL;33000;27.21697551290536;1963;1.32;1.48;3;9;italy;tank_destroyer;tank
it_semovente_m43_105;55000SL;14000;8.324270428015565;1335;0.95;1.3;2;6;italy;tank_destroyer;tank
it_semovente_m43_105_leoncello;1300GL;18000;6.8;881;2.3;1.36;3;6;italy;tank_destroyer;tank
it_44m_zrinyi_1;summer_2022LT;33000;14.71;1052;2.65;1.48;3;9;italy;tank_destroyer;tank
it_semovente_m42_75_34;38000SL;11000;4.495823899371069;1033;0.8;1.24;2;4;italy;tank_destroyer;tank
it_semovente_m41_75_18;10000SL;7900;1.1148387096774193;576;0.46;1.12;2;3;italy;tank_destroyer;tank
it_semovente_m41_75_32;22000SL;9200;2.1910454545454545;817;0.61;1.18;2;4;italy;tank_destroyer;tank
it_semovente_m43_75_34;77000SL;18000;12.727272727272728;1500;1.07;1.36;2;7;italy;tank_destroyer;tank
it_semovente_m43_75_46;150000SL;40000;57.873568281938326;2654;1.48;1.54;3;11;italy;tank_destroyer;tank
it_m36b1;210000SL;71000;200.95469189937688;5363;2.0;1.78;4;14;italy;tank_destroyer;tank
it_m18_hellcat;150000SL;40000;56.07012828344532;2230;1.21;1.54;3;14;italy;tank;tank
it_semovente_breda_501;110000SL;26000;20.057939799331102;1866;1.2;1.42;3;11;italy;tank_destroyer;wheeled_vehicle
it_oto_r3_106sr;310000SL;110000;272.8233825079031;5221;1.61;1.96;5;20;italy;tank;wheeled_vehicle
it_fiat_6614_106sr;200000SL;63000;183.396043810156;4373;1.49;1.72;4;16;italy;tank;wheeled_vehicle
jp_type_75;210000SL;71000;215.0634540117417;5415;1.99;1.78;4;16;japan;tank_destroyer;tank
jp_type_89;590000SL;220000;452.1199069496947;5751;1.68;2.2;6;22;japan;tank;tank
it_vrcc_centauro;8910GL;220000;189.27;2783;3.26;2.2;6;24;italy;tank;wheeled_vehicle
it_centauro_mgs_120;1060000SL;390000;548.8299360836724;5824;1.59;2.38;7;31;italy;tank;wheeled_vehicle
it_b1_centauro;500000SL;180000;427.040802716888;5481;1.6;2.14;6;23;italy;tank;wheeled_vehicle
it_m113a1_tow;370000SL;130000;333.36853345148427;6421;2.1;2.02;5;21;italy;tank_destroyer;tank
it_b1_centauro_romor;590000SL;220000;429.83356200527703;5423;1.63;2.2;6;24;italy;tank;wheeled_vehicle
it_fiat_6616_cockerill;240000SL;82000;255.25253731343284;5056;1.59;1.84;4;16;italy;tank;wheeled_vehicle
it_c13_t90;270000SL;95000;259.13459807073957;5362;1.62;1.9;5;17;italy;tank;tank
it_aubl_74_60_70m;summer_2019LT;150000;162.27;2707;3.43;2.08;5;20;italy;tank;wheeled_vehicle
it_vbc_pt2;500000SL;180000;427.040802716888;5481;1.6;2.14;6;23;italy;tank;wheeled_vehicle
it_freccia;1060000SL;390000;548.8651733333334;5711;1.77;2.38;7;27;italy;tank;wheeled_vehicle
it_dardo_vcc;740000SL;270000;482.22514601905937;5440;1.68;2.26;6;26;italy;tank;tank
it_vcc_80_hitfist_60;740000SL;270000;482.20006053268764;5525;1.67;2.26;6;24;italy;tank;tank
it_vcc_80_hitfist_30;930000SL;340000;512.3495761947701;5564;1.73;2.32;7;26;italy;tank;tank
it_m11_39;700SL;2900;0.46399999999999997;116;0.12;1.0;1;0;italy;tank;tank
it_m13_40_serie_1;700SL;2900;0.4656880733944954;141;0.13;1.0;1;2;italy;tank;tank
it_m13_40_serie_2;400GE;4000;0.3;200;0.42;1.0;1;3;italy;tank;tank
it_m13_40_serie_3;2100SL;4000;0.5009333333333333;289;0.2;1.0;1;3;italy;tank;tank
it_m14_41;6300SL;5900;0.7066765578635015;433;0.29;1.06;1;3;italy;tank;tank
it_m14_41_47_40;700GE;7900;0.66;301;0.77;1.12;2;4;italy;tank;tank
it_m15_42;10000SL;7900;1.2159353348729791;585;0.38;1.12;2;5;italy;tank;tank
it_m24_chaffee;55000SL;14000;8.14639618138425;1204;0.68;1.3;2;8;italy;tank;tank
it_m3a3_stuart;22000SL;9200;2.3564729458917832;717;0.42;1.18;2;5;italy;tank;tank
it_m4a4_sherman;77000SL;18000;12.596312554872696;1464;0.91;1.36;3;8;italy;tank;tank
it_sherman_vc_firefly;170000SL;46000;91.20436077057794;3087;1.45;1.6;3;12;italy;tank;tank
it_sherman_75_37;1300GE;18000;6.539999999999999;709;1.82;1.36;2;8;italy;tank;tank
it_sherman_VII;140000SL;33000;28.29903156384505;1883;1.18;1.48;3;11;italy;tank;tank
ussr_btr_152a;38000SL;11000;4.0326483357452965;896;0.64;1.24;2;5;ussr;SPAA;wheeled_vehicle
ussr_zsu_57_2;310000SL;110000;278.0902988505747;5032;1.89;1.96;5;18;ussr;SPAA;tank
ussr_type_65_aa;summer_2017LT;54000;57.87;1658;3.04;1.66;3;12;ussr;SPAA;tank
ussr_zsu_37_2;500000SL;180000;372.93738037699376;5708;1.99;2.14;6;20;ussr;SPAA;tank
ussr_zsu_23_4;590000SL;220000;397.7239981317142;5906;1.99;2.2;6;21;ussr;SPAA;tank
ussr_zprk_2s6;930000SL;340000;476.84506077348067;7563;2.07;2.32;7;29;ussr;SPAA;tank
ussr_pantsyr_s1;1060000SL;390000;577.1291076923077;9506;2.1;2.38;7;32;ussr;SPAA;wheeled_vehicle
ussr_zis_43;110000SL;26000;18.93092643051771;1415;1.0;1.42;3;5;ussr;SPAA;tank
germ_stug_III_ausf_G;55000SL;14000;7.671515768056968;1330;0.9;1.3;2;9;germany;tank_destroyer;tank
germ_panzerbefelhswagen_IV_ausf_J;1750GE;40000;30.87;1709;2.76;1.54;3;8;germany;tank;tank
germ_t_34_747;2460GE;26000;10.5;878;2.09;1.42;2;10;germany;tank;tank
ussr_t_54_1947;370000SL;130000;316.7333277275594;6429;2.04;2.02;5;20;ussr;tank;tank
ussr_zut_37;1000GE;11000;2.6000000000000005;837;1.49;1.24;2;4;ussr;SPAA;tank
ussr_btr_zd;180000SL;54000;131.73509911429778;3654;1.53;1.66;4;13;ussr;SPAA;tank
ussr_m53_59;200000SL;63000;163.92338181818184;4281;1.53;1.72;4;16;ussr;SPAA;wheeled_vehicle
ussr_zsu_37;170000SL;46000;80.41709505334626;2651;1.37;1.6;3;8;ussr;SPAA;tank
ussr_bt_5;0SL;null;null;null;0.1;1.0;1;0;ussr;tank;tank
ussr_smk;1300GE;18000;6.8;796;2.15;1.36;2;8;ussr;heavy_tank;heavy_tank
ussr_t_126sp;850GE;9200;1.23;503;0.9;1.18;2;6;ussr;tank;tank
ussr_m3c;850GL;9200;1.23;404;1.0;1.18;1;5;ussr;tank;tank
us_m2_medium;700SL;2900;0.46285714285714286;135;0.14;1.0;1;1;usa;tank;tank
us_m22_locust;6300SL;5900;0.6690909090909092;368;0.24;1.06;1;3;usa;tank;tank
us_m24_chaffee;55000SL;14000;8.14639618138425;1204;0.68;1.3;2;8;usa;tank;tank
us_m24_chaffee_tl;55000SL;14000;8.14639618138425;1204;0.68;1.3;2;8;usa;tank;tank
us_ags_teledyne;winter_2022LT;220000;452.05709579011597;5481;1.63;2.2;6;28;usa;tank;tank
us_xm_8;craft_2021_springLT;270000;514.0576991150442;5439;1.68;2.26;6;25;usa;tank;tank
us_ccvl;craft_2022_autumnLT;270000;482.1526851569643;5486;1.68;2.26;6;27;usa;tank;tank
us_hstv_l;930000SL;340000;512.2446852122987;5710;1.55;2.32;7;31;usa;tank;tank
us_m41_walker_bulldog;170000SL;46000;91.88420180009474;3101;1.28;1.6;4;15;usa;tank;tank
us_m50_ontos;270000SL;95000;283.2236970684039;6430;2.1;1.9;5;17;usa;tank_destroyer;tank
us_t114;8020GE;95000;121.77;2661;3.16;1.9;5;19;usa;tank;tank
us_m551;500000SL;180000;411.6734679943101;5734;1.7;2.14;6;21;usa;tank;tank
us_m6a1;110000SL;26000;19.88755806237558;1865;1.12;1.42;3;12;usa;heavy_tank;heavy_tank
us_t1e1;140000SL;33000;28.666477876106196;2098;1.25;1.48;3;12;usa;heavy_tank;heavy_tank
us_m6a2e1;battlepass_season3LT;110000;148.77;3608;4.2;1.96;4;17;usa;heavy_tank;heavy_tank
us_m103;420000SL;150000;389.71125000000006;7698;2.1;2.08;5;20;usa;heavy_tank;heavy_tank
us_m3_lee;10000SL;7900;1.1571428571428573;585;0.38;1.12;2;5;usa;tank;tank
us_m4a1_1942_sherman;38000SL;11000;4.449172749391727;1057;0.65;1.24;2;7;usa;tank;tank
uk_sherman_II;55000SL;14000;8.242334322453017;1300;0.79;1.3;2;8;britain;tank;tank
us_m4a1_76w_sherman;140000SL;33000;29.976329787234043;1883;1.18;1.48;3;11;usa;tank;tank
us_t55e1;battlepass_season2LT;40000;28.21;1249;2.94;1.54;3;10;usa;tank_destroyer;wheeled_vehicle
us_t20;3850GE;54000;60.41;1976;3.29;1.66;3;15;usa;tank;tank
us_m4a2_76w_sherman;150000SL;40000;52.907614533965244;2441;1.34;1.54;3;13;usa;tank;tank
ussr_m4a2_76w_sherman;2980GE;46000;42.71;1532;2.95;1.6;3;13;ussr;tank;tank
us_m4a2_sherman;77000SL;18000;14.551509846827134;1468;0.91;1.36;3;9;usa;tank;tank
us_m4_sherman;55000SL;14000;8.242334322453017;1300;0.79;1.3;2;8;usa;tank;tank
us_m4a3e8_76w_sherman;170000SL;46000;96.53428450823132;3389;1.5;1.6;4;14;usa;tank;tank
us_m4a3e2_76w_sherman_jumbo;170000SL;46000;111.82674033149172;4032;1.57;1.6;4;16;usa;heavy_tank;heavy_tank
us_t14;1750GE;40000;29.21;1326;2.68;1.54;3;11;usa;heavy_tank;heavy_tank
us_m4a3e2_sherman_jumbo;150000SL;40000;55.13471966911764;2693;1.41;1.54;3;13;usa;heavy_tank;heavy_tank
us_halftrack_m16;38000SL;11000;3.9979340028694406;896;0.64;1.24;2;5;usa;SPAA;tank
us_halftrack_m13;2100SL;4000;0.502;251;0.19;1.0;1;2;usa;SPAA;tank
us_halftrack_m15;10000SL;7900;1.1571428571428573;486;0.37;1.12;2;2;usa;SPAA;tank
us_t29;7470GL;95000;135.27;3524;4.03;1.9;4;18;usa;heavy_tank;heavy_tank
us_t32;270000SL;95000;290.0364645776567;7267;2.01;1.9;5;19;usa;heavy_tank;heavy_tank
us_t32e1;310000SL;110000;312.3283865629654;7479;2.02;1.96;5;20;usa;heavy_tank;heavy_tank
us_t30;winter_2019LT;110000;148.77;3608;4.2;1.96;4;17;usa;heavy_tank;heavy_tank
us_t34;240000SL;82000;245.5015622697126;6718;1.97;1.84;4;17;usa;heavy_tank;heavy_tank
us_m4a3_105_sherman;22000SL;9200;2.394359400998336;813;0.49;1.18;2;6;usa;tank;tank
us_m26_pershing;240000SL;82000;231.84531543624163;5746;1.89;1.84;4;16;usa;tank;tank
us_t26e5;180000SL;54000;156.4071238283177;5018;1.7;1.66;4;17;usa;heavy_tank;heavy_tank
us_t26e4_superpershing;200000SL;63000;178.659714711518;5813;1.84;1.72;4;17;usa;heavy_tank;heavy_tank
us_m26e1_pershing;7480GE;82000;108.27000000000001;2854;3.78;1.84;4;17;usa;tank;tank
us_m46_patton;270000SL;95000;270.60303797468356;6143;1.96;1.9;5;18;usa;tank;tank
us_m47_patton_II;310000SL;110000;304.73919642857146;6310;2.02;1.96;5;19;usa;tank;tank
us_m48a1_patton_III;370000SL;130000;330.07229765013057;6473;2.09;2.02;5;19;usa;tank;tank
us_m2a4;0SL;null;null;null;0.1;1.0;1;0;usa;tank;tank
us_m8_greyhound;400GL;4000;0.3;214;0.42;1.0;1;0;usa;tank;wheeled_vehicle
us_m5a1_stuart;10000SL;7900;1.226842105263158;518;0.32;1.12;2;5;usa;tank;tank
us_m5a1_stuart_td;msi_notebookLT;7900;1.226842105263158;518;0.32;1.12;2;5;usa;tank;tank
uk_m3_stuart;700SL;2900;0.4606451612903225;119;0.11;1.0;1;2;britain;tank;tank
us_m3_stuart;700SL;2900;0.4606451612903225;119;0.11;1.0;1;2;usa;tank;tank
us_m19;150000SL;40000;52.91288566243194;2125;1.25;1.54;3;9;usa;SPAA;tank
us_m42_duster;170000SL;46000;86.31097681302418;2797;1.39;1.6;3;10;usa;SPAA;tank
us_m163_vulcan;310000SL;110000;273.6240649526387;5097;1.82;1.96;5;20;usa;SPAA;tank
us_lav_ad;590000SL;220000;448.4710898082745;6165;1.81;2.2;6;27;usa;SPAA;wheeled_vehicle
us_m247;500000SL;180000;402.29109330819983;6315;2.01;2.14;6;24;usa;SPAA;tank
us_m2a4_1st_armor_div;250GE;2900;0.27;172;0.3;0.75;1;0;usa;tank;tank
us_m3a1_stuart_usmc;400GL;4000;0.32;329;0.42;1.0;1;4;usa;tank;tank
uk_m3a1_stuart;6300SL;5900;0.6685714285714286;378;0.24;1.06;1;4;britain;tank;tank
us_m3a1_stuart;6300SL;5900;0.6685714285714286;378;0.24;1.06;1;4;usa;tank;tank
us_mk1_grant;1000GE;7900;0.6800000000000002;381;0.81;1.12;2;5;usa;tank;tank
us_m4a5_ram_2;1150GE;14000;3.99;676;1.57;1.3;2;8;usa;tank;tank
us_m4a3e2_sherman_jumbo_cobra_king;2980GE;46000;44.36999999999999;1768;3.1;1.6;3;13;usa;heavy_tank;heavy_tank
us_m46_patton_73_armor_bat;7480GE;95000;135.27;3173;3.93;1.9;4;18;usa;tank;tank
us_m8a1;winter_2015LT;4000;0.32;349;0.42;1.0;1;5;usa;tank;tank
ussr_t_28E;22000SL;9200;2.277324840764331;808;0.5;1.18;2;4;ussr;tank;tank
us_m4_sherman_calliope;9740GE;40000;28.209999999999997;1261;2.55;1.54;3;9;usa;tank;tank
germ_pzkpfw_VI_tiger_P;winter_2016LT;46000;44.36999999999999;1768;3.1;1.6;3;13;germany;heavy_tank;heavy_tank
germ_panzerbefelhswagen_VI_P;6090GE;71000;94.77;2786;3.84;1.78;4;14;germany;heavy_tank;heavy_tank
germ_pzkpfw_Maus;420000SL;150000;374.52257128395485;7698;2.1;2.08;5;20;germany;heavy_tank;heavy_tank
germ_pzkpfw_38t_Marder_III_ausf_H;38000SL;11000;4.281214848143982;1100;0.8;1.24;2;6;germany;tank_destroyer;tank
germ_flakpanzer_38t_Gepard;2100SL;4000;0.50171875;247;0.19;1.0;1;1;germany;SPAA;tank
germ_stuh_III_ausf_G;10000SL;7900;1.2187082405345213;608;0.46;1.12;2;6;germany;tank_destroyer;tank
us_halftrack_m3_75mm_gmc;6300SL;5900;0.6808734939759037;411;0.34;1.06;1;2;usa;tank_destroyer;tank
us_m18_hellcat;140000SL;33000;26.71331269349845;1760;1.09;1.48;3;14;usa;tank;tank
us_m18_hellcat_black_cat;2980GE;46000;42.71;1384;2.66;1.6;3;14;usa;tank;tank
us_m18_hellcat_black_cat_race;msi_notebookLT;26000;48.67338954468803;1384;2.66;1.42;3;12;usa;tank_destroyer;tank
us_m10;55000SL;14000;7.661386639676113;1335;0.93;1.3;2;7;usa;tank_destroyer;tank
us_lvt_4_zis_2;winter_2017LT;7900;1.11375;594;0.47;1.12;2;4;usa;tank_destroyer;tank
us_m2a2;700SL;2900;0.46399999999999997;116;0.12;1.0;1;0;usa;tank;tank
us_lvt_a_4;400GL;4000;0.29999999999999993;218;0.42;1.0;1;1;usa;tank;tank
us_lvt_a_1;0SL;null;null;null;0.1;1.0;1;0;usa;tank;tank
us_lvt_a_1_trb;msi_notebookLT;2900;0.46399999999999997;116;0.12;1.0;1;0;usa;tank;tank
us_t95;310000SL;110000;293.2968187893833;6554;2.1;1.96;5;18;usa;tank_destroyer;tank
us_t28;7480GE;82000;108.27000000000001;2979;4.12;1.84;4;16;usa;tank_destroyer;tank
ussr_su_57;550GE;5900;0.39;231;0.69;1.06;1;4;ussr;tank_destroyer;tank
ussr_gaz_4m;700SL;2900;0.46799999999999997;104;0.12;1.0;1;0;ussr;SPAA;wheeled_vehicle
ussr_gaz_dshk;2100SL;4000;0.5072254335260116;225;0.19;1.0;1;0;ussr;SPAA;wheeled_vehicle
ussr_su_122_54;270000SL;95000;282.5553389455029;6430;2.1;1.9;5;17;ussr;tank_destroyer;tank
ussr_t_34_85E;4880GL;63000;77.61;2315;3.52;1.72;4;14;ussr;tank;tank
ussr_t_34E_STZ;77000SL;18000;12.597548161120843;1468;0.91;1.36;2;9;ussr;tank;tank
ussr_zis_12_94KM_1945;55000SL;14000;7.3587918660287075;1085;0.74;1.3;2;6;ussr;SPAA;wheeled_vehicle
us_m8_scott;2100SL;4000;0.48401785714285717;278;0.25;1.0;1;1;usa;tank_destroyer;tank
us_m5a1_stuart_canadian_5st_arm;700GL;7900;0.68;519;0.76;1.12;2;5;usa;tank;tank
ussr_object_248;battlepass_season8LT;82000;121.77;3299;3.94;1.84;4;17;ussr;heavy_tank;heavy_tank
ussr_is_2_1944_321;may_2022LT;82000;257.64548076923074;6484;1.99;1.84;4;16;ussr;heavy_tank;heavy_tank
ussr_is_2_1944_revenge;7480GE;82000;121.77;3297;3.97;1.84;4;16;ussr;heavy_tank;heavy_tank
ussr_su_76m_5st_kav_corps;850GL;9200;1.59;825;1.44;1.18;2;3;ussr;tank_destroyer;tank
ussr_su_100Y;2980GE;46000;44.36999999999999;1693;3.25;1.6;3;11;ussr;tank_destroyer;tank
germ_nbfz_VI;1750GE;7900;0.66;269;0.84;1.12;1;1;germany;tank;tank
germ_pzkpfw_35t;0SL;null;null;null;0.1;1.0;1;0;germany;tank;tank
germ_pzkpfw_35t_romania_mare;400GE;4000;0.42;573;0.62;1.0;1;0;germany;tank;tank
ussr_t_10a;battlepass_season1LT;150000;175.77;3636;4.2;2.08;5;20;ussr;heavy_tank;heavy_tank
ussr_t_10m;500000SL;180000;451.23648941662367;8559;2.1;2.14;6;22;ussr;heavy_tank;heavy_tank
ussr_object_279;craft_2020_springLT;180000;462.02214242607124;9441;2.04;2.14;6;23;ussr;heavy_tank;heavy_tank
us_m60;420000SL;150000;355.46785852090034;6571;2.1;2.08;5;20;usa;tank;tank
us_magach_3;8560GL;150000;175.77000000000004;3367;4.2;2.08;5;20;usa;tank;tank
il_magach_6b_gal_batash;740000SL;270000;483.2622210901681;6193;2.02;2.26;6;25;israel;tank;tank
il_magach_7c;930000SL;340000;511.7051656288917;6334;2.08;2.32;6;25;israel;tank;tank
us_merkava_mk_1;craft_2019_springLT;180000;426.39402895656514;6318;1.95;2.14;6;23;usa;tank;tank
us_merkava_mk_2b_late;winter_2020LT;220000;454.8674696356275;6234;1.97;2.2;6;24;usa;tank;tank
us_merkava_mk_3d;craft_2020_autumnLT;390000;565.103360852197;6542;1.96;2.38;7;29;usa;tank;tank
us_m728;8200GL;110000;148.77;3232;4.05;1.96;5;18;usa;tank;tank
us_xm1_gm;8730GL;180000;175.77;2919;3.82;2.14;6;25;usa;tank;tank
us_xm1_chrysler;8730GL;180000;189.27;3103;3.83;2.14;6;24;usa;tank;tank
us_xm_803;590000SL;220000;429.1325471472905;6234;1.97;2.2;6;24;usa;tank;tank
us_m3_bradley;590000SL;220000;470.2017685459941;5861;1.75;2.2;6;21;usa;tank;tank
us_m3a3_bradley;740000SL;270000;514.9961917268549;5440;1.68;2.26;6;26;usa;tank;tank
