ju-288c;Ju 288 C;4880GE;63000;162.27;7127;4.5;1.72;4;15;country_germany;exp_bomber
ju-388j;Ju 388 J;4880GE;63000;121.77;5183;5.1;1.72;4;10;country_germany;exp_fighter
ju-87r-2_italy;Ju 87 R-2 (Italy);2100SL;4000;0.42;402;0.45;1.0;1;1;country_italy;exp_bomber
ju-88a-1;Ju 88 A-1;10000SL;7900;1.38;924;0.79;1.12;2;3;country_germany;exp_bomber
ju-87d-5;Ju 87 D-5;55000SL;14000;9.96;2103;1.33;1.3;2;7;country_germany;exp_bomber
ju-87g_1;Ju 87 G-1;6300SL;5900;0.55;414;0.46;1.06;1;1;country_germany;exp_assault
ju-87b-2;Ju 87 B-2;2100SL;4000;0.39;382;0.46;1.0;1;0;country_germany;exp_bomber
ju-87d-3;Ju 87 D-3;10000SL;7900;1.38;924;0.79;1.12;2;3;country_germany;exp_bomber
ju-87d-3_italy;Ju 87 D-3 (Italy);38000SL;11000;4.2;1632;1.35;1.24;2;3;country_italy;exp_bomber
ju-87g_2;Ju 87 G-2;6300SL;5900;0.55;414;0.46;1.06;1;2;country_germany;exp_assault
ju-87r-2;Ju 87 R-2;2100SL;4000;0.42;402;0.45;1.0;1;1;country_germany;exp_bomber
ju-87r-2_snake;Ju 87 R-2 Libya;400GE;4000;0.3;193;0.9;1.0;1;1;country_germany;exp_bomber
ju-88a-4;Ju 88 A-4;22000SL;9200;2.86;1395;0.9;1.18;2;6;country_germany;exp_bomber
ju-88a-4_finland;Ju 88 A-4 (Sweden);22000SL;9200;2.86;1395;0.9;1.18;2;6;country_sweden;exp_bomber
ju-88c-6;Ju 88 C-6;10000SL;7900;1.03;917;0.58;1.12;2;5;country_germany;exp_fighter
kfir_c2;Kfir C.2;1060000SL;390000;288.36;11702;3.12;2.38;7;30;country_israel;exp_fighter
kfir_c7;Kfir C.7;1060000SL;390000;288.36;11720;3.08;2.38;7;31;country_israel;exp_fighter
kfir_canard;Kfir Canard;9450GE;390000;297.27;6318;6.44;2.38;7;29;country_israel;exp_fighter
ki_100_early;Ki-100;55000SL;14000;9.96;2197;1.12;1.3;2;9;country_japan;exp_fighter
ki_100_2;Ki-100-II;1300GE;18000;33.41;3231;3.47;1.36;2;8;country_japan;exp_fighter
ki_102_otsu;Ki-102 otsu;77000SL;18000;13.35;2353;1.33;1.36;3;7;country_japan;exp_fighter
ki_108;Ki-108 Kai;140000SL;33000;31.48;3085;1.66;1.48;3;8;country_japan;exp_fighter
ki_109;Ki-109;55000SL;14000;5.67;1230;1.24;1.3;2;3;country_japan;exp_assault
ki_10_1;Ki-10-I;0SL;null;0.0;null;0.13;1.0;1;0;country_japan;exp_fighter
ki_10_1_commander;Ki-10-I C;0SL;null;0.0;null;0.13;1.0;1;0;country_japan;exp_fighter
ki_10_2;Ki-10-II;0SL;null;0.0;null;0.13;1.0;1;0;country_japan;exp_fighter
ki_10_2_commander;Ki-10-II C;700SL;2900;0.36;186;0.23;1.0;1;0;country_japan;exp_fighter
j8m1;Ki-200;370000SL;130000;595.5;12196;3.8;2.02;5;23;country_japan;exp_fighter
ki_21_1hei;Ki-21-I hei;400GE;4000;0.3;230;0.8;1.0;1;3;country_japan;exp_bomber
ki_21_1ko;Ki-21-Ia;2100SL;4000;0.42;429;0.43;1.0;1;2;country_japan;exp_bomber
ki-27_otsu;Ki-27 otsu;700SL;2900;0.36;230;0.2;1.0;1;3;country_japan;exp_fighter
ki-27_otsu_china;Ki-27 otsu (China);6300SL;5900;0.68;668;0.44;1.06;1;3;country_china;exp_fighter
ki-27_otsu_ep;Ki-27 otsu Tachiarai;250GE;4000;0.3;222;0.61;1.0;1;3;country_japan;exp_fighter
ki_32;Ki-32;700SL;2900;0.36;190;0.29;1.0;1;1;country_japan;exp_bomber
ki_43_1;Ki-43-I;10000SL;7900;1.03;917;0.58;1.12;2;5;country_japan;exp_fighter
ki_43_2;Ki-43-II;22000SL;9200;2.86;1261;0.75;1.18;2;5;country_japan;exp_fighter
ki_43_2_late;Ki-43-II (USA);700GE;7900;54.65;5328;3.37;1.12;2;5;country_usa;exp_fighter
ki_43_3_ko;Ki-43-III ko (China);10000SL;7900;1.38;946;0.58;1.12;2;6;country_china;exp_fighter
ki_43_3_otsu;Ki-43-III otsu;77000SL;18000;16.74;2487;1.3;1.36;3;9;country_japan;exp_fighter
ki_44_1;Ki-44-I;22000SL;9200;2.86;1261;0.75;1.18;2;5;country_japan;exp_fighter
ki_44_1_ep;Ki-44-I 34;850GE;9200;4.81;1780;2.06;1.18;2;5;country_japan;exp_fighter
ki_44_2_hei;Ki-44-II hei;38000SL;11000;5.54;1753;0.95;1.24;2;8;country_japan;exp_fighter
ki_44_2_hei_china;Ki-44-II hei (China);22000SL;9200;2.86;1365;0.72;1.18;2;8;country_china;exp_fighter
ki_44_2_otsu;Ki-44-II otsu;850GE;9200;28.21;3554;2.76;1.18;2;6;country_japan;exp_fighter
ki-45_hei;Ki-45 hei;22000SL;9200;2.12;1257;0.76;1.18;2;4;country_japan;exp_fighter
ki-45_hei_tei_china;Ki-45 hei/tei (China);1150GE;14000;71.37;5984;4.7;1.3;2;4;country_china;exp_fighter
ki-45_ko;Ki-45 ko;38000SL;11000;4.2;1630;0.99;1.24;2;5;country_japan;exp_fighter
ki-45_otsu;Ki-45 otsu;10000SL;7900;1.03;919;0.59;1.12;2;4;country_japan;exp_fighter
ki-45_tei;Ki-45 tei;2100SL;4000;0.42;423;0.32;1.0;1;2;country_japan;exp_fighter
ki-49_1;Ki-49-I;38000SL;11000;5.54;1797;1.19;1.24;2;6;country_japan;exp_bomber
ki-49_2a;Ki-49-IIa;55000SL;14000;9.96;2103;1.33;1.3;2;7;country_japan;exp_bomber
ki-49_2b;Ki-49-IIb;77000SL;18000;16.74;2487;1.51;1.36;3;8;country_japan;exp_bomber
ki-49_2b_late;Ki-49-IIb/L;110000SL;26000;26.6;2850;1.71;1.42;3;8;country_japan;exp_bomber
ki_61_1a_hei;Ki-61-I hei;110000SL;26000;26.6;3027;1.44;1.42;3;11;country_japan;exp_fighter
ki_61_1a_hei_ep;Ki-61-I hei Tada's;1750GE;40000;81.27;5239;4.65;1.54;3;11;country_japan;exp_fighter
ki_61_1a_ko;Ki-61-I ko;38000SL;11000;5.54;1699;0.96;1.24;2;7;country_japan;exp_fighter
ki_61_1a_otsu;Ki-61-I otsu;38000SL;11000;5.54;1753;0.95;1.24;2;8;country_japan;exp_fighter
ki_61_1a_otsu_china;Ki-61-I otsu (China);38000SL;11000;5.54;1753;0.95;1.24;2;8;country_china;exp_fighter
ki_61_1a_tei;Ki-61-I tei;140000SL;33000;36.36;3331;1.62;1.48;3;10;country_japan;exp_fighter
ki_61_1a_otsu_usa;Ki-61-Ib (USA);850GE;9200;14.71;2781;2.29;1.18;2;8;country_usa;exp_fighter
ki_61_2_early;Ki-61-II Otsu Kai;150000SL;40000;72.36;4352;1.78;1.54;3;11;country_japan;exp_fighter
ki_67_1_ko;Ki-67-I Ko;140000SL;33000;36.36;3584;1.97;1.48;3;10;country_japan;exp_bomber
ki_67_1_otsu;Ki-67-I otsu;150000SL;40000;90.36;5091;2.25;1.54;3;11;country_japan;exp_bomber
ki-83;Ki-83;200000SL;63000;216.36;8820;2.3;1.72;4;15;country_japan;exp_fighter
ki_84_hei;Ki-84 hei;240000SL;82000;126.36;10727;2.56;1.84;4;16;country_japan;exp_fighter
ki_84_ko;Ki-84 ko;170000SL;46000;126.36;6110;1.94;1.6;4;13;country_japan;exp_fighter
ki_84_ko_china;Ki-84 ko (China);3850GE;54000;94.77;4756;4.56;1.66;4;13;country_china;exp_fighter
ki_84_otsu;Ki-84 otsu;200000SL;63000;216.36;8678;2.27;1.72;4;14;country_japan;exp_fighter
ki_87;Ki-87;6090GE;71000;121.77;4623;4.69;1.78;4;14;country_japan;exp_fighter
ki_94_2;Ki-94-II;200000SL;63000;216.36;8820;2.3;1.72;4;15;country_japan;exp_fighter
ki-96;Ki-96;1600GE;33000;54.27;4569;4.5;1.48;3;8;country_japan;exp_fighter
kitsuka;Kikka;270000SL;95000;342.36;11974;3.16;1.9;5;18;country_japan;exp_fighter
p-63c-5_kingcobra_animal_version;Kingcobra (USA);1750GE;40000;54.27;3763;4.31;1.54;3;9;country_usa;exp_fighter
i-15bis_krasnolutsky;Krasnolutsky's I-15bis;250GE;2900;0.27;96;0.46;0.75;1;0;country_ussr;exp_fighter
f-4e_iaf;Kurnass;930000SL;340000;270.36;11468;3.04;2.32;7;30;country_israel;exp_fighter
f-4e_kurnass_2000;Kurnass 2000;1100000SL;410000;324.36;12046;3.19;2.5;8;31;country_israel;exp_fighter
la-11;La-11;4880GE;63000;108.27;4371;4.6;1.72;4;13;country_ussr;exp_fighter
la-11_china;La-11 (China);180000SL;54000;162.36;7457;2.11;1.66;4;13;country_china;exp_fighter
la-15;La-15;420000SL;150000;613.27;13432;3.8;2.08;5;21;country_ussr;exp_fighter
la_174;La-174;370000SL;130000;595.12;13326;3.76;2.02;5;21;country_ussr;exp_fighter
la_200_toriy;La-200;370000SL;130000;596.29;13388;3.73;2.02;5;20;country_ussr;exp_fighter
la-5_type37_early;La-5;55000SL;14000;7.75;2042;1.18;1.3;2;6;country_ussr;exp_fighter
la-5_type39;La-5F;77000SL;18000;13.35;2353;1.33;1.36;3;7;country_ussr;exp_fighter
la-5fn;La-5FN;110000SL;26000;21.67;2751;1.48;1.42;3;8;country_ussr;exp_fighter
la-5fn_luftwaffe;La-5FN (Germany);5250GE;26000;64.11;5085;4.5;1.42;3;8;country_germany;exp_fighter
la-7;La-7;170000SL;46000;108.36;5866;1.96;1.6;4;11;country_ussr;exp_fighter
la-7b-20;La-7B-20;180000SL;54000;162.36;7414;2.12;1.66;4;12;country_ussr;exp_fighter
la-9;La-9;240000SL;82000;342.36;10208;2.46;1.84;4;15;country_ussr;exp_fighter
la-9_china;La-9 (China);200000SL;63000;216.36;8820;2.3;1.72;4;15;country_china;exp_fighter
lagg-3-11;LaGG-3-11;22000SL;9200;2.12;1236;0.79;1.18;2;3;country_ussr;exp_fighter
lagg-3-23;LaGG-3-23;550GE;5900;0.51;603;0.98;1.06;1;4;country_ussr;exp_fighter
lagg-3-34;LaGG-3-34;1000GE;9200;1.33;576;1.53;1.18;2;4;country_ussr;exp_fighter
lagg-3-35;LaGG-3-35;22000SL;9200;2.86;1257;0.76;1.18;2;4;country_ussr;exp_fighter
lagg-3-4;LaGG-3-4;550GE;5900;3.99;1700;1.49;1.06;1;4;country_ussr;exp_fighter
lagg-3-66;LaGG-3-66;38000SL;11000;4.2;1630;0.99;1.24;2;5;country_ussr;exp_fighter
lagg-3-8;LaGG-3-8;10000SL;7900;1.03;911;0.61;1.12;2;3;country_ussr;exp_fighter
lancaster_mk1;Lancaster B Mk I;180000SL;54000;180.36;8933;2.17;1.66;4;13;country_britain;exp_bomber
lancaster_mk3;Lancaster B Mk III;200000SL;63000;234.36;10278;2.35;1.72;4;13;country_britain;exp_bomber
lancaster_mr7_france;Lancaster MR.7;200000SL;63000;234.36;10278;2.35;1.72;4;13;country_france;exp_bomber
late_298d;Late 298D;400GE;4000;0.3;193;0.9;1.0;1;1;country_france;exp_bomber
leo_451_early;LeO 451 early;38000SL;11000;5.54;1797;1.19;1.24;2;6;country_france;exp_bomber
leo_451_late;LeO 451 late;55000SL;14000;9.96;2190;1.42;1.3;2;6;country_france;exp_bomber
lightning_f53;Lightning F.53;9090GE;270000;243.27;5378;7.6;2.26;6;25;country_britain;exp_fighter
lightning_f6;Lightning F.6;740000SL;270000;252.36;13673;3.8;2.26;6;25;country_britain;exp_fighter
mig-17p_lim_5p;Lim-5P (Germany);420000SL;150000;198.36;12081;3.8;2.08;5;24;country_germany;exp_fighter
lincoln_b2;Lincoln B Mk II;210000SL;71000;108.36;11566;2.11;1.78;4;15;country_britain;exp_bomber
mb_152c1;M.B.152C1;700GE;7900;0.68;451;1.17;1.12;2;4;country_france;exp_fighter
mb_157;M.B.157;140000SL;33000;31.48;3045;1.69;1.48;3;7;country_france;exp_fighter
mb_162;M.B.162;140000SL;33000;54.36;4227;1.97;1.48;3;12;country_france;exp_bomber
mb_174_a3;M.B.174A-3;10000SL;7900;1.38;1051;0.74;1.12;2;5;country_france;exp_bomber
mb_175t;M.B.175T;77000SL;18000;13.35;2381;1.54;1.36;3;7;country_france;exp_bomber
md_450b_barougan;M.D.450B Barougan;310000SL;110000;577.13;13066;3.61;1.96;5;20;country_france;exp_fighter
md_450b_ouragan;M.D.450B Ouragan;270000SL;95000;558.71;12770;3.5;1.9;5;20;country_france;exp_fighter
md_450b_ouragan_iaf;M.D.450B Ouragan (Israel);270000SL;95000;558.71;12770;3.5;1.9;5;20;country_israel;exp_fighter
md_452_mystere_2a;M.D.452 IIA;370000SL;130000;595.32;13326;3.76;2.02;5;21;country_france;exp_fighter
md_452_mystere_2c_preproduction;M.D.452 IIC;420000SL;150000;612.5;12818;3.8;2.08;5;22;country_france;exp_fighter
ms_405c1;M.S.405C1;2100SL;4000;0.42;453;0.31;1.0;1;3;country_france;exp_fighter
ms_406c1;M.S.406C1;6300SL;5900;0.55;668;0.44;1.06;1;3;country_france;exp_fighter
ms_410c1;M.S.410;22000SL;9200;2.12;1257;0.76;1.18;2;4;country_france;exp_fighter
fiat_cr42_marcolin_italy;Marcolin's C.R.42 CN;250GE;2900;0.27;109;0.44;0.75;1;1;country_italy;exp_fighter
fiat_cr42_marcolin;Marcolin's C.R.42 CN (Germany);400GE;4000;0.3;195;0.68;1.0;1;1;country_germany;exp_fighter
martin_139wc;Martin 139WC;2100SL;4000;0.42;402;0.45;1.0;1;1;country_china;exp_bomber
maryland_mk1_france;Martin 167-A3;2100SL;4000;0.42;466;0.4;1.0;1;3;country_france;exp_bomber
f4f-4_martlet_mk4;Martlet Mk IV (Great Britain);850GE;9200;1.33;573;1.51;1.18;2;5;country_britain;exp_fighter
mb_5;MB.5;3850GE;54000;94.77;4645;4.5;1.66;4;12;country_britain;exp_fighter
mbr-2;MBR-2-M-34;400GE;4000;0.3;193;0.93;1.0;1;0;country_ussr;exp_bomber
me-262a-1a_early;Me 262 A-1a/Jabo;310000SL;110000;306.36;9481;2.68;1.96;5;18;country_germany;exp_assault
me-262a1_u1;Me 262 A-1a/U1;370000SL;320000;342.36;9954;2.91;2.02;5;19;country_germany;exp_assault
me_264;Me 264;110000SL;26000;31.48;3607;1.76;1.42;3;12;country_germany;exp_bomber
me-410a-1;Me 410 A-1;110000SL;26000;16.07;1840;1.21;1.42;3;8;country_germany;exp_assault
me-410a-1_u2;Me 410 A-1/U2;140000SL;33000;36.36;3322;1.65;1.48;3;9;country_germany;exp_fighter
me-410a-1_u4;Me 410 A-1/U4;140000SL;33000;20.95;1880;1.47;1.48;3;6;country_germany;exp_assault
me-410b-1;Me 410 B-1;150000SL;40000;49.48;2942;1.43;1.54;3;9;country_germany;exp_assault
me-410b-1_u2;Me 410 B-1/U2;150000SL;40000;72.36;4232;1.8;1.54;3;10;country_germany;exp_fighter
me-410b-2_u4;Me 410 B-2/U4;150000SL;40000;41.16;2429;1.59;1.54;3;7;country_germany;exp_assault
me-410b-6_r3;Me 410 B-6/R3;180000SL;54000;108.36;4860;1.66;1.66;4;12;country_germany;exp_assault
me-163b;Me 163 B;370000SL;130000;597.27;13326;3.76;2.02;5;21;country_germany;exp_fighter
me-163b-0;Me 163 B-0;420000SL;150000;613.59;12196;3.8;2.08;5;23;country_germany;exp_fighter
me-262a-1a_u4;Me 262 A-1/U4;270000SL;95000;270.36;8762;2.37;1.9;5;17;country_germany;exp_assault
me-262a-1a;Me 262 A-1a;270000SL;95000;558.53;11974;3.16;1.9;5;18;country_germany;exp_fighter
me-262a-2a;Me 262 A-2a;310000SL;110000;288.36;8977;2.45;1.96;5;17;country_germany;exp_assault
me-262c-1a;Me 262 C-1a;310000SL;110000;577.98;12932;3.55;1.96;5;19;country_germany;exp_fighter
me-262c-2b;Me 262 C-2b;370000SL;130000;596.58;13326;3.76;2.02;5;21;country_germany;exp_fighter
meteor_fmk3;Meteor F Mk 3;270000SL;95000;144.36;12636;3.44;1.9;5;19;country_britain;exp_fighter
meteor_fmk4_lw;Meteor F Mk 4 G.41F;370000SL;130000;594.43;13388;3.73;2.02;5;20;country_britain;exp_fighter
meteor_fmk4_sw;Meteor F Mk 4 G.41G;420000SL;150000;612.49;13432;3.8;2.08;5;21;country_britain;exp_fighter
meteor_fmk8;Meteor F Mk 8 G.41K;420000SL;150000;612.49;13432;3.8;2.08;5;21;country_britain;exp_fighter
meteor_fmk8_reaper;Meteor F Mk.8 Reaper;8380GE;130000;216.27;6726;7.51;2.02;5;21;country_britain;exp_fighter
meteor_fmk8_iaf;Meteor F.8 (Israel);370000SL;130000;180.36;13326;3.76;2.02;5;21;country_israel;exp_fighter
meteor_nfmk13;Meteor NF.13 (Israel);310000SL;110000;162.36;13066;3.61;1.96;5;20;country_israel;exp_fighter
mig-15_ns23;MiG-15;310000SL;110000;162.36;12542;3.69;1.96;5;22;country_ussr;exp_fighter
mig-15;MiG-15bis;370000SL;130000;180.36;12196;3.8;2.02;5;23;country_ussr;exp_fighter
mig-15bis_nr23_german;MiG-15bis (Germany);370000SL;130000;180.36;12196;3.8;2.02;5;23;country_germany;exp_fighter
mig-15bis_ish;MiG-15bis ISH;8560GE;150000;216.27;5899;7.6;2.08;5;22;country_ussr;exp_fighter
mig-17;MiG-17;420000SL;150000;414.36;12081;3.8;2.08;5;24;country_ussr;exp_fighter
mig-17_cuba;MiG-17AS;8730GE;180000;216.27;5017;7.6;2.14;5;24;country_ussr;exp_fighter
mig-19pt;MiG-19PT;500000SL;180000;630.5;13673;3.8;2.14;6;25;country_ussr;exp_fighter
mig-19s;MiG-19S (Germany);590000SL;220000;648.5;13673;3.8;2.2;6;25;country_germany;exp_fighter
mig-21_bis_lazur;MiG-21 "Lazur-M" (Germany);9450GE;390000;283.77;5933;6.24;2.38;7;30;country_germany;exp_fighter
mig-21_sps_k;MiG-21 SPS-K (Germany);9270GE;340000;310.77;7515;7.54;2.32;6;27;country_germany;exp_fighter
mig-21_bis;MiG-21bis;1060000SL;390000;504.36;11702;3.12;2.38;7;30;country_ussr;exp_fighter
mig_21_bis_finland;MiG-21bis (Sweden);1060000SL;390000;504.36;11702;3.12;2.38;7;30;country_sweden;exp_fighter
mig-21_bis_sau;MiG-21bis-SAU (Germany);1060000SL;390000;504.36;11702;3.12;2.38;7;30;country_germany;exp_fighter
mig-21_f13;MiG-21F-13;740000SL;270000;666.5;13673;3.8;2.26;6;25;country_ussr;exp_fighter
mig-21_mf;MiG-21MF (Germany);930000SL;340000;270.36;13566;3.42;2.32;7;28;country_germany;exp_fighter
mig-21_pfm;MiG-21PFM;930000SL;340000;684.42;13673;3.8;2.32;6;25;country_ussr;exp_fighter
mig-21_s;MiG-21S (R-13-300);8910GE;220000;283.77;7225;7.5;2.2;6;26;country_ussr;exp_fighter
mig-21_smt;MiG-21SMT;930000SL;340000;270.36;13566;3.42;2.32;7;28;country_ussr;exp_fighter
mig_23bn;MiG-23BN (Germany);740000SL;270000;252.36;12765;3.13;2.26;6;26;country_germany;exp_assault
mig_23m;MiG-23M;1060000SL;390000;486.36;11702;3.12;2.38;7;30;country_ussr;exp_fighter
mig_23mf_germany;MiG-23MF (Germany);1060000SL;390000;486.36;11702;3.12;2.38;7;30;country_germany;exp_fighter
mig_23ml;MiG-23ML;9620GE;400000;297.27;6083;6.31;2.44;7;31;country_ussr;exp_fighter
mig_23mla;MiG-23MLA (Germany);1100000SL;410000;324.36;12046;3.19;2.5;8;31;country_germany;exp_fighter
mig_23mld;MiG-23MLD;1100000SL;410000;324.36;12046;3.19;2.5;8;31;country_ussr;exp_fighter
mig_27k;MiG-27K;1100000SL;410000;324.36;12046;3.19;2.5;8;31;country_ussr;exp_fighter
mig_27m;MiG-27M;1060000SL;390000;486.36;11702;3.12;2.38;7;30;country_ussr;exp_fighter
mig_29_9_13;MiG-29;1120000SL;420000;342.36;12779;3.19;2.56;8;33;country_ussr;exp_fighter
mig_29_9_12_germany;MiG-29 (Germany);1120000SL;420000;342.36;12779;3.19;2.56;8;33;country_germany;exp_fighter
mig_3_series_1_15;MiG-3-15;10000SL;7900;1.38;919;0.59;1.12;2;4;country_ussr;exp_fighter
mig_3_series_1_15_bk_pod;MiG-3-15 (BK);22000SL;9200;2.86;1257;0.76;1.18;2;4;country_ussr;exp_fighter
mig_3_series_34;MiG-3-34;38000SL;11000;4.2;1600;1.0;1.24;2;4;country_ussr;exp_fighter
mig-9;MiG-9;270000SL;95000;559.1;12636;3.44;1.9;5;19;country_ussr;exp_fighter
mig-9_china;MiG-9 (China);270000SL;95000;559.1;12636;3.44;1.9;5;19;country_china;exp_fighter
mig-9_late_china;MiG-9 (l) (China);310000SL;110000;577.54;12932;3.55;1.96;5;19;country_china;exp_fighter
mig-9_ussr;MiG-9 (l);310000SL;110000;577.54;12932;3.55;1.96;5;19;country_ussr;exp_fighter
mirage_milan;Milan;9090GE;270000;283.77;7063;7.6;2.26;6;26;country_france;exp_fighter
mirage_2000_5f;Mirage 2000-5F;1120000SL;420000;468.36;12779;3.19;2.56;8;33;country_france;exp_fighter
mirage_2000c_s5;Mirage 2000C-S5;1100000SL;410000;450.36;12362;3.16;2.5;8;32;country_france;exp_fighter
mirage_2000d_r1;Mirage 2000D-R1;1100000SL;410000;432.36;11131;3.43;2.5;8;31;country_france;exp_assault
mirage_5f;Mirage 5F;930000SL;340000;687.92;15088;3.77;2.32;7;27;country_france;exp_fighter
mirage_f1c;Mirage F1C;1080000SL;400000;306.36;11957;3.16;2.44;7;31;country_france;exp_fighter
mirage_f1c_200;Mirage F1C-200;9620GE;400000;297.27;6083;6.31;2.44;7;31;country_france;exp_fighter
mirage_f1ct;Mirage F1CT;1080000SL;400000;306.36;11957;3.16;2.44;7;31;country_france;exp_fighter
mirage_3c;Mirage IIIC;930000SL;340000;685.74;13566;3.42;2.32;7;28;country_france;exp_fighter
mirage_3e;Mirage IIIE;1060000SL;390000;704.14;13840;3.51;2.38;7;28;country_france;exp_fighter
morko_morane;Mörkö-Morane;700GE;7900;6.8;2016;1.98;1.12;2;3;country_sweden;exp_fighter
mosquito_fb_mk6;Mosquito FB Mk VI;110000SL;26000;16.07;1840;1.21;1.42;3;8;country_britain;exp_assault
mosquito_fb_mk18;Mosquito FB Mk XVIII;140000SL;33000;20.95;1880;1.47;1.48;3;6;country_britain;exp_assault
mosquito_fb_mk26_china;Mosquito FB.Mk.26;150000SL;40000;44.55;2645;1.5;1.54;3;8;country_china;exp_assault
p-51b;Mustang Mk IA (Great Britain);1850GE;40000;54.27;3740;4.5;1.54;3;7;country_britain;exp_fighter
md_454_mystere_4a;Mystere IVA;500000SL;180000;630.44;12777;3.8;2.14;6;23;country_france;exp_fighter
md_454_mystere_4a_iaf;Mystere IVA (Israel);500000SL;180000;630.44;12777;3.8;2.14;6;23;country_israel;exp_fighter
nc_223_3;N.C.223.3;22000SL;9200;2.86;1395;0.9;1.18;2;6;country_france;exp_bomber
n1k1_kyuofu;N1K1;22000SL;9200;2.86;1257;0.76;1.18;2;4;country_japan;exp_fighter
n1k1_ja;N1K1-Ja;170000SL;46000;126.36;6110;1.94;1.6;4;13;country_japan;exp_fighter
n1k2_j;N1K2-J;180000SL;54000;162.36;7650;2.13;1.66;4;15;country_japan;exp_fighter
n1k2_jko;N1K2-Ja;200000SL;63000;198.36;8820;2.3;1.72;4;15;country_japan;exp_fighter
fw-190a-8_france;NC.900;3850GE;54000;94.77;4424;4.5;1.66;3;12;country_france;exp_fighter
nesher;Nesher;930000SL;340000;687.92;15088;3.77;2.32;7;27;country_israel;exp_fighter
f_16a_block_10_iaf;Netz;1100000SL;410000;324.36;12684;3.16;2.5;8;33;country_israel;exp_fighter
nimrod_mk1;Nimrod Mk I;0SL;null;0.0;null;0.13;1.0;1;0;country_britain;exp_fighter
nimrod_mk2;Nimrod Mk II;700SL;2900;0.36;186;0.23;1.0;1;0;country_britain;exp_fighter
o3u_1;O3U-1;6300SL;5900;0.55;586;0.66;1.06;1;1;country_usa;exp_bomber
os2u_1;OS2U-1;700SL;2900;0.36;196;0.3;1.0;1;0;country_usa;exp_bomber
os2u_3;OS2U-3;2100SL;4000;0.39;382;0.46;1.0;1;0;country_usa;exp_bomber
p_108a_serie2;P.108A serie 2;55000SL;14000;5.32;1234;1.16;1.3;2;4;country_italy;exp_assault
p_108b_serie1;P.108B serie 1;150000SL;40000;54.36;3938;2.16;1.54;3;7;country_italy;exp_bomber
p_108b_serie2;P.108B serie 2;180000SL;54000;144.36;6705;2.53;1.66;4;8;country_italy;exp_bomber
p1y1_mod11;P1Y1 mod. 11;180000SL;54000;144.36;6490;2.58;1.66;4;7;country_japan;exp_bomber
p1y1_mod11_china;P1Y1 mod. 11 (China);110000SL;26000;26.6;2746;1.75;1.42;3;7;country_china;exp_bomber
p-26a_33;P-26A-33;700SL;2900;0.36;186;0.23;1.0;1;0;country_usa;exp_fighter
p-26a_34;P-26A-34;400GE;4000;0.3;187;0.71;1.0;1;0;country_usa;exp_fighter
p-26a_34_m2;P-26A-34 M2;0SL;null;0.0;null;0.13;1.0;1;0;country_usa;exp_fighter
p-26b_35;P-26B-35;2100SL;4000;0.39;376;0.36;1.0;1;0;country_usa;exp_fighter
p-36a;P-36A;700SL;2900;0.36;201;0.22;1.0;1;1;country_usa;exp_fighter
p-36c;P-36C;2100SL;4000;0.42;423;0.32;1.0;1;2;country_usa;exp_fighter
p-36g;P-36G;6300SL;5900;0.68;675;0.42;1.06;1;5;country_usa;exp_fighter
p-38e;P-38E;38000SL;11000;5.54;1674;0.99;1.24;2;6;country_usa;exp_fighter
p-38g;P-38G-1;55000SL;14000;9.96;2083;1.15;1.3;2;7;country_usa;exp_fighter
p-38j;P-38J-15;170000SL;46000;108.36;5688;1.98;1.6;4;10;country_usa;exp_fighter
p-38k;P-38K;4880GE;63000;121.77;5301;4.9;1.72;4;13;country_usa;exp_fighter
p-38l_1_china_rocaf;P-38L-1 (China);200000SL;63000;180.36;8234;2.3;1.72;4;11;country_china;exp_fighter
p-38l;P-38L-5-LO;200000SL;63000;180.36;8234;2.3;1.72;4;11;country_usa;exp_fighter
p-39k_1;P-39K-1 (USSR);1000GE;11000;42.71;3971;3.43;1.24;2;5;country_ussr;exp_fighter
p-39n;P-39N-0;22000SL;9200;2.12;1261;0.75;1.18;2;5;country_usa;exp_fighter
p-39q_15;P-39Q-15 (USSR);1300GE;18000;73.91;5973;4.7;1.36;3;7;country_ussr;exp_fighter
p-39q_25_france;P-39Q-25 (France);1300GE;18000;12.56;2072;3.0;1.36;3;8;country_france;exp_fighter
p-39q_5;P-39Q-5;38000SL;11000;4.2;1630;0.99;1.24;2;5;country_usa;exp_fighter
p-400;P-400;10000SL;7900;1.03;911;0.61;1.12;2;3;country_usa;exp_fighter
p-40c;P-40C;850GE;9200;1.33;576;1.53;1.18;2;4;country_usa;exp_fighter
p-40e;P-40E-1;10000SL;7900;1.38;917;0.58;1.12;2;5;country_usa;exp_fighter
p-40e_china;P-40E-1 (China);22000SL;9200;2.86;1261;0.75;1.18;2;5;country_china;exp_fighter
p-40e_ussr;P-40E-1 (USSR);700GE;7900;6.8;2167;1.93;1.12;2;5;country_ussr;exp_fighter
p-40e_td;P-40E-1 TD;10000SL;7900;1.38;917;0.58;1.12;2;5;country_usa;exp_fighter
p-40f_10;P-40F-10;22000SL;9200;2.86;1261;0.75;1.18;2;5;country_usa;exp_fighter
p-40f-5_france_ep;P-40F-5 Lafayette (France);850GE;9200;1.33;573;1.51;1.18;2;5;country_france;exp_fighter
p-43a-1;P-43A-1;1000GE;11000;2.6;788;1.98;1.24;2;5;country_usa;exp_fighter
